name,url,start_time,start_date,end_time,end_date,duration,venue_name,venue_address,longitude,latitude,summary,is_online_event,tickets_url,tags,event_id,data_source,image,age_range,min_age,max_age
"Espectáculo infantil musical: 'AÚPA LERE, percusión para crecer'",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=68f42d8dae976910VgnVCM1000001d4a900aRCRD,18:00,2025-05-09,,2025-05-09,,Centro Sociocultural Valle Inclán (Fuencarral - El Pardo),CALLE ARZOBISPO MORCILLO 7,-3.6933504628706095,40.48106787416528,"Cía. Percumento, con Clara Martínez y Antonio Cimadevila. Con elementos de la naturaleza y de la infancia (los juguetes, la luna, el sol...) se van sucediendo textos, canciones y pasajes musicales. Edad recomendada: familiar desde 6 meses, sin límite de edad.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=68f42d8dae976910VgnVCM1000001d4a900aRCRD,"['Niños,Familias']",12762576,ayuntamiento madrid,,,,
Espectáculo infantil: ` Pomp Art´,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3a58aa6408766910VgnVCM1000001d4a900aRCRD,18:00,2025-05-30,,2025-05-30,,Centro Sociocultural Bohemios (Villaverde),CALLE LOS BOHEMIOS 1,-3.6940501846610894,40.35639654251886,"Por la Cia Espectáculos Madarina.   Sinopsis: Espectáculo de circo para toda la familia donde las máximas protagonistas son las pompas. Manipulación, magia, acrobacia, sorprendentes apartados….   Inscripciones (máximo unidad familiar) llamando al teléfono 917 109 263 el mismo día del espectáculo a partir de las 11.00 h.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3a58aa6408766910VgnVCM1000001d4a900aRCRD,['Niños'],12760554,ayuntamiento madrid,,,,
Explora y juega Matadero Madrid en Familia,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d7fff2d5c9662910VgnVCM1000001d4a900aRCRD,,2024-10-05,,2026-06-30,,Matadero Madrid,PLAZA LEGAZPI 8,-3.6958028442054074,40.39130985242181,"DESCARGA EL PLANO EN VERSIÓN DIGITAL     Con el plano Matadero Madrid: Ciudad Cultural los visitantes pueden realizar un divertido recorrido por los 100 años de historia de este complejo arquitectónico.  A través de juegos y paseos o recorridos en bici, este recurso lúdico invita a la reflexión y el aprendizaje poniendo a prueba todos los sentidos.   Los ejemplares se encuentran disponibles de forma gratuita en el Punto de Información del Paseo de la Chopera.   Con este nuevo recurso lúdico que ofrece el centro gratuitamente, los visitantes pueden realizar de forma autónoma un divertido recorrido a través de los 100 años de historia de Matadero. Esta aventura gráfica invita a redescubrir con asombro la arquitectura y usos del recinto, a través de un cuidado trabajo de mapeo visual que reinterpreta para los más pequeños los distintos usos que se le han otorgado.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d7fff2d5c9662910VgnVCM1000001d4a900aRCRD,['Familias'],12548493,ayuntamiento madrid,,100 | 100,100.0,100.0
Exposición  alumnos infantil taller de pintura Centro cultural Antonio Machado,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8d31753d40c66910VgnVCM1000001d4a900aRCRD,,2025-05-30,,2025-06-13,,Centro Cultural Antonio Machado (San Blas - Canillejas),CALLE SAN ROMAN DEL VALLE 8,-3.621730741880216,40.420280457570335,Exposición de pintura,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8d31753d40c66910VgnVCM1000001d4a900aRCRD,"['Niños,Familias']",12761618,ayuntamiento madrid,,,,
Exposición de pintura y artesania,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=87eb23aaeab76910VgnVCM1000001d4a900aRCRD,,2025-05-01,,2025-05-31,,Centro Sociocultural Teresa de Calcuta (Barajas),PLAZA NAVIO 4,-3.5876301858469386,40.455320740232835,Artista: Mª Angeles Vidal Carrasco   En la sala de exposiciones del Centro Cultural.,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=87eb23aaeab76910VgnVCM1000001d4a900aRCRD,['Familias'],12763087,ayuntamiento madrid,,,,
Exposición fotográfica. Dehesa de la Villa nucleo ambiental,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=56c7fa9f39b76910VgnVCM2000001f4a900aRCRD,09:30,2025-05-06,,2025-05-30,,Centro Cultural Juan Genovés (Moncloa - Aravaca),TRAVESIA CA&amp;Ntilde;O 5,-3.7863499043313373,40.45867841791346,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=56c7fa9f39b76910VgnVCM2000001f4a900aRCRD,['Familias'],12763280,ayuntamiento madrid,,,,
Exposición Pintar con lejía,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4d35fa9f39b76910VgnVCM2000001f4a900aRCRD,10:00,2025-05-06,,2025-05-29,,Centro Cultural Juan Genovés (Moncloa - Aravaca),TRAVESIA CA&amp;Ntilde;O 5,-3.7863499043313373,40.45867841791346,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4d35fa9f39b76910VgnVCM2000001f4a900aRCRD,['Familias'],12763185,ayuntamiento madrid,,,,
Exposición 'Fervor',http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5539d5ca38086910VgnVCM1000001d4a900aRCRD,09:00,2025-05-05,,2025-05-15,,Centro Cultural Galileo (Chamberí),CALLE GALILEO 39,-3.7104468992841753,40.433719454283505,"Kike García. Fernando Sevillano Con esta serie de fotografías e ilustraciones se pretende reflejar ese fervor religioso que los creyentes, en distintos países, y de diferentes credos y confesiones, viven y muestran buscando esperanza, consuelo, propósito, significado o paz. También queremos mostrar, cómo ese fervor, en ocasiones, ha derivado en intolerancia, violencia y exclusión.  Sala de exposiciones Primera Planta",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5539d5ca38086910VgnVCM1000001d4a900aRCRD,['Niños'],12763600,ayuntamiento madrid,,,,
Five little goats,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ad0aa4735436910VgnVCM1000001d4a900aRCRD,18:00,2025-05-12,,2025-05-12,,Biblioteca Pública Municipal Mario Vargas Llosa (Centro),CALLE BARCELO 4,-3.699722994908341,40.426642215368176,"Vamos a leer en inglés y a divertirnos en la biblioteca. Duendes, tesoros, aventuras, misterios... Las bibliotecas están llenas de historias que cuenteros y cuenteras nos acercan a través de su creatividad y su magia.    Este cuento está pensado para niñas y niños a partir de 4 años. Recuerda que los niños y niñas deberán ir acompañados por una persona adulta.  Entrada libre hasta completar aforo.   Te esperamos en la biblioteca para pasar un buen rato lleno de fantasía, de la mano de Mamen Storyteller.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ad0aa4735436910VgnVCM1000001d4a900aRCRD,['Niños'],12754396,ayuntamiento madrid,,+4,4.0,14.0
Folklore en Familia: concierto de Vibra-Tó - Chamberí,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ae3753c73ab16910VgnVCM1000001d4a900aRCRD,12:30,2025-05-25,,2025-05-25,,Centro Cultural Galileo (Chamberí),CALLE GALILEO 39,-3.7104468992841753,40.433719454283505,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ae3753c73ab16910VgnVCM1000001d4a900aRCRD,"['Niños,Familias']",12751632,ayuntamiento madrid,,,,
Folklore en Familia: taller de Vibra-Tó - Chamberí,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c45753c73ab16910VgnVCM1000001d4a900aRCRD,11:00,2025-05-25,,2025-05-25,,Centro Cultural Galileo (Chamberí),CALLE GALILEO 39,-3.7104468992841753,40.433719454283505,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c45753c73ab16910VgnVCM1000001d4a900aRCRD,"['Niños,Familias']",12751635,ayuntamiento madrid,,,,
Gala de ballet neoclásico,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=726118dc4a956910VgnVCM2000001f4a900aRCRD,19:00,2025-05-10,,2025-05-10,,Centro Cultural Antonio Machado (San Blas - Canillejas),CALLE SAN ROMAN DEL VALLE 8,-3.621730741880216,40.420280457570335,"Compañía: Centro de danza y arte de Madrid (CEDAM)   Recomendada para todos los públicos  El Centro de Danza y Arte de Madrid presenta una gala de danza con diferentes estilos, clásico, neoclásico y contemporáneo, con piezas de repertorio y coreografías propias.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=726118dc4a956910VgnVCM2000001f4a900aRCRD,['Familias'],12757562,ayuntamiento madrid,,,,
Gran concurso de la maternidad en el mundo animal,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9eb630cd70266910VgnVCM1000001d4a900aRCRD,,2025-05-02,,2025-05-02,,Centro de Educación Ambiental y Cultural Maris Stella (Usera),CALLE DOCTOR TOLOSA LATOUR 16,-3.7032220308808577,40.374166248648216,Taller. De 11 a 12 horas.  Edad: Familias con peques a partir de 5 años (menores acompañados con un adulto). Imprescindible reserva previa.  Sinopsis: Venid a poner a prueba vuestro conocimiento de la maternidad y la paternidad en el mundo animal. ¡Habrá un premio para la familia que gane el concurso!,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9eb630cd70266910VgnVCM1000001d4a900aRCRD,['Niños'],12758780,ayuntamiento madrid,,+5,5.0,14.0
Grand tour,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4c89dedac5936910VgnVCM2000001f4a900aRCRD,19:00,2025-05-31,,2025-05-31,,Centro Cultural Buero Vallejo (San Blas - Canillejas),CALLE BOLTAÑA 27,-3.6129105844633775,40.44477474902185,"Director: Miguel Gomes   Recomendada para menores de 12 años.  Rangún, Birmania, 1917. Edward, funcionario del Imperio Británico, huye de su prometida Molly el día que ésta llega para casarse. Durante su viaje, sin embargo, el pánico da paso a la melancolía. Contemplando el vacío de su existencia, el cobarde Edward se pregunta qué habrá sido de Molly... Decidida a casarse y divertida por la jugada de Edward, Molly le sigue la pista a través de Asia.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4c89dedac5936910VgnVCM2000001f4a900aRCRD,['Familias'],12755210,ayuntamiento madrid,,12,12.0,12.0
"Gymkana (hinchables, talleres infantiles y juegos) en la explanada de la Junta Municipal del Distrito",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=93a20234de086910VgnVCM2000001f4a900aRCRD,12:00,2025-05-15,,2025-05-15,,,,,,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=93a20234de086910VgnVCM2000001f4a900aRCRD,['Niños'],12764568,ayuntamiento madrid,,,,
Historia de Piratas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2ffe826e66266910VgnVCM1000001d4a900aRCRD,18:00,2025-05-23,,2025-05-23,,Centro Sociocultural Tetuán,CALLE BRAVO MURILLO 251,-3.7002532146213043,40.45907909580629,A cargo de la compañía Fantasma Teatro. A punto de zarpar a la Isla Maldita en busca del tesoro; el Capitán se encuentra con que su tripulación ha desaparecido. ¿Tendrá que reclutar nuevos marineros que puedan afrontar los peligros de la travesía... Podrán los niños acompañarle? ¿Superaran las pruebas para poder ser parte de la tripulación? Duración: 50 minutos. Edad recomendada: a partir de 4 años,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2ffe826e66266910VgnVCM1000001d4a900aRCRD,['Niños'],12759214,ayuntamiento madrid,,+4,4.0,14.0
Homenaje a los hermanos Álvarez Quintero,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a22ece25e2186910VgnVCM2000001f4a900aRCRD,19:00,2025-05-31,,2025-05-31,,Centro Cultural Julio Cortázar (Moncloa - Aravaca),CALLE ANTONIO MACHADO 20,-3.7195598670929315,40.46678417843686,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a22ece25e2186910VgnVCM2000001f4a900aRCRD,['Familias'],12764644,ayuntamiento madrid,,,,
HOP!,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=95698cdcd77d5910VgnVCM1000001d4a900aRCRD,,2025-04-20,,2025-06-15,,Teatro Circo Price,RONDA ATOCHA 35,-3.698589986849812,40.40596936645757,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=95698cdcd77d5910VgnVCM1000001d4a900aRCRD,"['Niños,Familias']",12734689,ayuntamiento madrid,,,,
Humor a la cara,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4e3d673f4756910VgnVCM2000001f4a900aRCRD,18:00,2025-05-23,,2025-05-23,,Centro Cultural la Elipa (Ciudad Lineal),CALLE SANTA FELICIDAD 39,-3.6504201407465917,40.42446957496409,"CON YAGUETE FILETE   Yaguete es el equilibrista desequilibrado.Comienza muy concentradoa poner sus malabares en movimiento,para que al público no le détiempo a pensar que el 'Filete' estan solo un 'parlanchín'. Un espectáculode circo lleno de tonterías ypayasadas para los más pequeños,y humor con ironía y sarcasmopara los más mayores.    A partir de 4 años   60 minutos",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4e3d673f4756910VgnVCM2000001f4a900aRCRD,['Niños'],12756857,ayuntamiento madrid,,+4,4.0,14.0
"INFANTIL - CUENTACUENTOS. 'Kalevala, un viaje mágico' por Cecilia Anahí",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2edad5ca38086910VgnVCM1000001d4a900aRCRD,18:00,2025-05-31,,2025-05-31,,Auditorio Carmen Laforet (Ciudad Lineal),CALLE JAZMIN 46,-3.6657243894913565,40.47967249471556,"¡Bienvenidos a un mundo de fantasía y aventura! 'Kalevala: un viaje mágico' es un espectáculo encantador que invita a los niños a sumergirse en la rica epopeya finlandesa del Kalevala, a través de la magia de la danza, la música y la narración.  Edad recomendada.  Apto para todos los públicos.   Duración: 50 minutos.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2edad5ca38086910VgnVCM1000001d4a900aRCRD,"['Niños,Familias']",12763629,ayuntamiento madrid,,,,
"INFANTIL. Indeleble Producciones, presenta 'Mi Camita'",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=934b60d232086910VgnVCM1000001d4a900aRCRD,18:00,2025-05-24,,2025-05-24,,Centro Cultural Príncipe de Asturias (Ciudad Lineal),CALLE HERMANOS GARCIA NOBLEJAS 14,-3.6372924261150033,40.43644651057092,"Mica llega para irse… Para irse a su camita. Parece sencillo, pero Mica se enreda porque el abrigo va por su cuenta, se complica porque los zapatos le bailan solos, descubre que su pijama está del revés, juega con una pluma al caer y soluciona porque su sábana sabe un montón de secretos. Pí Pi…ja, ja, jaaa…mamá…. ¡¡¡PIJAMA!!!  Edad recomendada: A partir de 4 años.     Duración: 50 minutos.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=934b60d232086910VgnVCM1000001d4a900aRCRD,"['Niños,Familias']",12763487,ayuntamiento madrid,,+4,4.0,14.0
"INFANTIL. La compañía Arte Fusión Títeres, presenta 'En un lugar de la granja'",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8e1ad5ca38086910VgnVCM1000001d4a900aRCRD,18:00,2025-05-17,,2025-05-17,,Auditorio Carmen Laforet (Ciudad Lineal),CALLE JAZMIN 46,-3.6657243894913565,40.47967249471556,"Tres gallinas muy especiales, Ana la presentadora que ama a los pequeños y le gusta su elección de ser tía y realizar muchas cosas que le apasionan, como leer, escuchar y cuidar. Cocorita y Colorada, dos gallinas que parecen rivales, pero están muy unidas con sus formas, gustos y querer tener muchos hijitos, pero quieren cambiar ciertos aspectos de la granja, sin imposiciones con respeto, sin gritos y criando a sus hijos en la igualdad. Premio a mejor espectáculo en 2017.   Edad recomendada:  A partir de 4 años.     Duración: 50 minutos.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8e1ad5ca38086910VgnVCM1000001d4a900aRCRD,"['Niños,Familias']",12763612,ayuntamiento madrid,,+4,4.0,14.0
"INFANTIL. Nando Caneca, presenta 'UCO, un paisano diferente'",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=10a9d5ca38086910VgnVCM1000001d4a900aRCRD,18:00,2025-05-10,,2025-05-10,,Auditorio Carmen Laforet (Ciudad Lineal),CALLE JAZMIN 46,-3.6657243894913565,40.47967249471556,"La vida ya no es como era antes y esto es una realidad, mucha gente deja el pueblo y se marcha a la ciudad. Aquí se presenta Uco, un paisano diferente, que ha venido a este puebluco a conocer a su gente. Un espectáculo de circo, magia, humor y teatro gestual inspirado y recreado en el mundo rural.  Edad recomendada:  A partir de 5 años.     Duración: 50 minutos .",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=10a9d5ca38086910VgnVCM1000001d4a900aRCRD,"['Niños,Familias']",12763607,ayuntamiento madrid,,+5,5.0,14.0
"INFANTIL. Tralalart, presenta 'Una noche de espías'",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e87ad5ca38086910VgnVCM1000001d4a900aRCRD,18:00,2025-05-24,,2025-05-24,,Auditorio Carmen Laforet (Ciudad Lineal),CALLE JAZMIN 46,-3.6657243894913565,40.47967249471556,"Pía y Merche, dos chicas con motivaciones muy distintas, empiezan su turno de limpieza en un edificio Súper Secreto donde, inesperadamente, se adentran en una misión que cambiará sus vidas. Con la ayuda de nuevos amigos y superando obstáculos absurdos, Pía y Merche avanzarán en su búsqueda, listos para resolver el misterio de la fórmula secreta… ¡Y enfrentar las sorpresas que se cruzarán en su camino!  Edad recomendada.  A partir de 5 años   Duración: 60 minutos.",,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e87ad5ca38086910VgnVCM1000001d4a900aRCRD,"['Niños,Familias']",12763625,ayuntamiento madrid,,+5,5.0,14.0
"Jarana, cuando el arte se desordena, el juego empieza",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=73df045d2c756910VgnVCM2000001f4a900aRCRD,,2025-05-07,,2025-06-07,,Centro Sociocultural Miguel de Cervantes (San Blas - Canillejas),CALLE ALIAGA 5,-3.6113517282299217,40.4366557020283,Colectivo artístico PIZIAS,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=73df045d2c756910VgnVCM2000001f4a900aRCRD,['Familias'],12757043,ayuntamiento madrid,,,,
